category,name,product_id,product_url,image_url,other_images,full_price,discount_price,stock,color,tag(s),filename
c-accessories,'KENZO Utility' cotton cap,FE58AC511F42.99,https://www.kenzo.com/en-us/kenzo-utility-cotton-cap/FE58AC511F42.99.html,https://media.kenzo.com/b2cprd/FE58AC511F42.99_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE58AC511F42.99_H_01.jpg?twic=v1/cover=4:5/resize=706,$170,,,"dark beige, medium red, black, +1 more",For you,c-accessories.html
c-accessories,'KENZO Utility' large canvas pouch,FE58PM902F35.99,https://www.kenzo.com/en-us/kenzo-utility-large-canvas-pouch/FE58PM902F35.99.html,https://media.kenzo.com/b2cprd/FE58PM902F35.99_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE58PM902F35.99_P_02.jpg?twic=v1/cover=4:5/resize=706,$275,,,"ecru, black",,c-accessories.html
c-accessories,'KENZO 18' medium denim and leather Hobo bag,FE52SA2356H4.DT,https://www.kenzo.com/en-us/kenzo-18-medium-denim-and-leather-hobo-bag/FE52SA2356H4.DT.html,https://media.kenzo.com/b2cprd/FE52SA2356H4.DT_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE52SA2356H4.DT_P_02.jpg?twic=v1/cover=4:5/resize=706,$840,$504,,,,c-accessories.html
c-accessories,'KENZO 18' small denim and leather Hobo bag,FE52SA2156H4.DT,https://www.kenzo.com/en-us/kenzo-18-small-denim-and-leather-hobo-bag/FE52SA2156H4.DT.html,https://media.kenzo.com/b2cprd/FE52SA2156H4.DT_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE52SA2156H4.DT_F_01.jpg?twic=v1/cover=4:5/resize=706,$660,$396,,,,c-accessories.html
c-accessories,'KENZO Stamp' set of lapel pins,FE58AC121M01.MU,https://www.kenzo.com/en-us/kenzo-stamp-set-of-lapel-pins/FE58AC121M01.MU.html,https://media.kenzo.com/b2cprd/FE58AC121M01.MU_P_02.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE58AC121M01.MU_P_01.jpg?twic=v1/cover=4:5/resize=706,$110,$66,,,,c-accessories.html
c-accessories,'KENZO Stamp' cotton bandana,FE58EU230PEC.21,https://www.kenzo.com/en-us/kenzo-stamp-cotton-bandana/FE58EU230PEC.21.html,https://media.kenzo.com/b2cprd/FE58EU230PEC.21_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE58EU230PEC.21_P_02.jpg?twic=v1/cover=4:5/resize=706,$155,,,,,c-accessories.html
c-accessories,'KENZO Beach' straw floral bucket bag,FE52SA504F04.21,https://www.kenzo.com/en-us/kenzo-beach-straw-floral-bucket-bag/FE52SA504F04.21.html,https://media.kenzo.com/b2cprd/FE52SA504F04.21_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE52SA504F04.21_P_02.jpg?twic=v1/cover=4:5/resize=706,$470,,,,,c-accessories.html
c-accessories,"Reversible 'KENZO Buckle"" leather belt",FE58CE038L25.MU,https://www.kenzo.com/en-us/reversible-kenzo-buckle%22-leather-belt/FE58CE038L25.MU.html,https://media.kenzo.com/b2cprd/FE58CE038L25.MU_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE58CE038L25.MU_P_02.jpg?twic=v1/cover=4:5/resize=706,$300,,,,,c-accessories.html
c-accessories,'KENZO 18' small canvas and leather tote bag,FE52SA210B01.99,https://www.kenzo.com/en-us/kenzo-18-small-canvas-and-leather-tote-bag/FE52SA210B01.99.html,https://media.kenzo.com/b2cprd/FE52SA210B01.99_P_05.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE52SA210B01.99_F_01.jpg?twic=v1/cover=4:5/resize=706,$710,,,,,c-accessories.html
c-accessories,'KENZO Boke' leather handbag,FE52SA418L04.14,https://www.kenzo.com/en-us/kenzo-boke-leather-handbag/FE52SA418L04.14.html,https://media.kenzo.com/b2cprd/FE52SA418L04.14_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE52SA418L04.14_P_02.jpg?twic=v1/cover=4:5/resize=706,$710,,,"dark camel, faded pink, black",,c-accessories.html
c-accessories,'KENZO Stamp' silk tie,FE55CR010JCA.77,https://www.kenzo.com/en-us/kenzo-stamp-silk-tie/FE55CR010JCA.77.html,https://media.kenzo.com/b2cprd/FE55CR010JCA.77_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE55CR010JCA.77_P_02.jpg?twic=v1/cover=4:5/resize=706,$180,,,"dark khaki, sky blue, midnight blue",,c-accessories.html
c-accessories,Large 'KENZO Varsity' purse in embroidered nylon,FE55PM612F27.99,https://www.kenzo.com/en-us/large-kenzo-varsity-purse-in-embroidered-nylon/FE55PM612F27.99.html,https://media.kenzo.com/b2cprd/FE55PM612F27.99_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE55PM612F27.99_P_02.jpg?twic=v1/cover=4:5/resize=706,$205,,,,,c-accessories.html
c-accessories,'KENZO Varsity' embroidered handbag,FE55SA618F27.99,https://www.kenzo.com/en-us/kenzo-varsity-embroidered-handbag/FE55SA618F27.99.html,https://media.kenzo.com/b2cprd/FE55SA618F27.99_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE55SA618F27.99_P_02.jpg?twic=v1/cover=4:5/resize=706,$350,,,,,c-accessories.html
c-accessories,Mini 'KENZO Varsity' soft leather wallet,FE55PM603L47.99,https://www.kenzo.com/en-us/mini-kenzo-varsity-soft-leather-wallet/FE55PM603L47.99.html,https://media.kenzo.com/b2cprd/FE55PM603L47.99_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE55PM603L47.99_P_02.jpg?twic=v1/cover=4:5/resize=706,$250,,,,,c-accessories.html
c-accessories,'KENZO Varsity' leather card holder,FE55PM600L47.99,https://www.kenzo.com/en-us/kenzo-varsity-leather-card-holder/FE55PM600L47.99.html,https://media.kenzo.com/b2cprd/FE55PM600L47.99_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE55PM600L47.99_P_02.jpg?twic=v1/cover=4:5/resize=706,$145,,,,,c-accessories.html
c-accessories,'KENZO Varsity' cotton cap,FE58AC611F47.99,https://www.kenzo.com/en-us/kenzo-varsity-cotton-cap/FE58AC611F47.99.html,https://media.kenzo.com/b2cprd/FE58AC611F47.99_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE58AC611F47.99_P_02.jpg?twic=v1/cover=4:5/resize=706,$145,,,,,c-accessories.html
c-accessories,'KENZO Varsity' cotton bucket hat,FE58AC614F47.99,https://www.kenzo.com/en-us/kenzo-varsity-cotton-bucket-hat/FE58AC614F47.99.html,https://media.kenzo.com/b2cprd/FE58AC614F47.99_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE58AC614F47.99_P_02.jpg?twic=v1/cover=4:5/resize=706,$170,,,,,c-accessories.html
c-accessories,'KENZO Stamp' leather card holder,FE58PM830LY1.99,https://www.kenzo.com/en-us/kenzo-stamp-leather-card-holder/FE58PM830LY1.99.html,https://media.kenzo.com/b2cprd/FE58PM830LY1.99_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE58PM830LY1.99_P_02.jpg?twic=v1/cover=4:5/resize=706,$145,$87,,,,c-accessories.html
c-accessories,'KENZO Boke' leather handbag,FE52SA418L04.99,https://www.kenzo.com/en-us/kenzo-boke-leather-handbag/FE52SA418L04.99.html,https://media.kenzo.com/b2cprd/FE52SA418L04.99_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE52SA418L04.99_P_02.jpg?twic=v1/cover=4:5/resize=706,$710,,,"dark camel, faded pink, black",,c-accessories.html
c-accessories,'KENZOGRAM' silk square,FE52EW320PEN.77,https://www.kenzo.com/en-us/kenzogram-silk-square/FE52EW320PEN.77.html,https://media.kenzo.com/b2cprd/FE52EW320PEN.77_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE52EW320PEN.77_P_02.jpg?twic=v1/cover=4:5/resize=706,$335,$201,,,,c-accessories.html
c-accessories,'KENZOGRAM' cotton scarf,FE58EU720PEE.77,https://www.kenzo.com/en-us/kenzogram-cotton-scarf/FE58EU720PEE.77.html,https://media.kenzo.com/b2cprd/FE58EU720PEE.77_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE58EU720PEE.77_P_02.jpg?twic=v1/cover=4:5/resize=706,$265,$159,,,,c-accessories.html
c-accessories,'KENZO Utility' canvas tote bag,FE58SA901F35.99,https://www.kenzo.com/en-us/kenzo-utility-canvas-tote-bag/FE58SA901F35.99.html,https://media.kenzo.com/b2cprd/FE58SA901F35.99_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE58SA901F35.99_P_02.jpg?twic=v1/cover=4:5/resize=706,$445,,,,,c-accessories.html
c-accessories,Small 'KENZO Utility' canvas tote bag,FE58SA910F35.99,https://www.kenzo.com/en-us/small-kenzo-utility-canvas-tote-bag/FE58SA910F35.99.html,https://media.kenzo.com/b2cprd/FE58SA910F35.99_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE58SA910F35.99_P_02.jpg?twic=v1/cover=4:5/resize=706,$325,,,"ecru, black",,c-accessories.html
c-accessories,'KENZOGRAM' leather card holder,FE55PM510L45.99,https://www.kenzo.com/en-us/kenzogram-leather-card-holder/FE55PM510L45.99.html,https://media.kenzo.com/b2cprd/FE55PM510L45.99_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE55PM510L45.99_P_02.jpg?twic=v1/cover=4:5/resize=706,$145,$87,,,,c-accessories.html
c-accessories,'KENZO Emboss' leather card holder,FE58PM820L44.99,https://www.kenzo.com/en-us/kenzo-emboss-leather-card-holder/FE58PM820L44.99.html,https://media.kenzo.com/b2cprd/FE58PM820L44.99_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE58PM820L44.99_P_02.jpg?twic=v1/cover=4:5/resize=706,$145,,,,,c-accessories.html
c-accessories,'KENZO Emboss' leather wallet,FE58PM803L44.99,https://www.kenzo.com/en-us/kenzo-emboss-leather-wallet/FE58PM803L44.99.html,https://media.kenzo.com/b2cprd/FE58PM803L44.99_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE58PM803L44.99_P_02.jpg?twic=v1/cover=4:5/resize=706,$250,,,,,c-accessories.html
c-accessories,Large 'KENZO Emboss' leather pouch,FE58PM822L44.99,https://www.kenzo.com/en-us/large-kenzo-emboss-leather-pouch/FE58PM822L44.99.html,https://media.kenzo.com/b2cprd/FE58PM822L44.99_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE58PM822L44.99_P_02.jpg?twic=v1/cover=4:5/resize=706,$290,,,,,c-accessories.html
c-accessories,'KENZO Utility' cotton cap,FE58AC511F42.21,https://www.kenzo.com/en-us/kenzo-utility-cotton-cap/FE58AC511F42.21.html,https://media.kenzo.com/b2cprd/FE58AC511F42.21_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE58AC511F42.21_F_04.jpg?twic=v1/cover=4:5/resize=706,$170,,,"dark beige, medium red, navy blue, +1 more",,c-accessories.html
c-accessories,'KENZO Utility' large canvas pouch,FE58PM902F35.03,https://www.kenzo.com/en-us/kenzo-utility-large-canvas-pouch/FE58PM902F35.03.html,https://media.kenzo.com/b2cprd/FE58PM902F35.03_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE58PM902F35.03_P_02.jpg?twic=v1/cover=4:5/resize=706,$275,,,"ecru, black",,c-accessories.html
c-accessories,Small 'KENZO Utility' canvas tote bag,FE58SA910F35.03,https://www.kenzo.com/en-us/small-kenzo-utility-canvas-tote-bag/FE58SA910F35.03.html,https://media.kenzo.com/b2cprd/FE58SA910F35.03_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE58SA910F35.03_P_02.jpg?twic=v1/cover=4:5/resize=706,$325,,,"ecru, black",,c-accessories.html
c-accessories,'KENZO Utility' large tote bag,FE58SA911F35.03,https://www.kenzo.com/en-us/kenzo-utility-large-tote-bag/FE58SA911F35.03.html,https://media.kenzo.com/b2cprd/FE58SA911F35.03_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE58SA911F35.03_H_01.jpg?twic=v1/cover=4:5/resize=706,$470,,,"ecru, black",,c-accessories.html
c-accessories,'Boke Flower' earrings,FD55BI403M03.21,https://www.kenzo.com/en-us/boke-flower-earrings/FD55BI403M03.21.html,https://media.kenzo.com/b2cprd/FD55BI403M03.21_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FD55BI403M03.21_F_01.jpg?twic=v1/cover=4:5/resize=706,$205,,,,,c-accessories.html
c-accessories,Large 'Boke Flower' earrings,FD55BI411M04.OR,https://www.kenzo.com/en-us/large-boke-flower-earrings/FD55BI411M04.OR.html,https://media.kenzo.com/b2cprd/FD55BI411M04.OR_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FD55BI411M04.OR_F_01.jpg?twic=v1/cover=4:5/resize=706,$230,,,,,c-accessories.html
c-accessories,'KENZO Stamp' bracelet,FD65BI501M04.OR,https://www.kenzo.com/en-us/kenzo-stamp-bracelet/FD65BI501M04.OR.html,https://media.kenzo.com/b2cprd/FD65BI501M04.OR_P_02.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FD65BI501M04.OR_P_01.jpg?twic=v1/cover=4:5/resize=706,$350,,,,,c-accessories.html
c-accessories,'Boke Flower' earrings,FD55BI410M04.OR,https://www.kenzo.com/en-us/boke-flower-earrings/FD55BI410M04.OR.html,https://media.kenzo.com/b2cprd/FD55BI410M04.OR_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FD55BI410M04.OR_F_01.jpg?twic=v1/cover=4:5/resize=706,$205,,,,,c-accessories.html
c-accessories,'KENZO Stamp' necklace,FD65BI507M04.OR,https://www.kenzo.com/en-us/kenzo-stamp-necklace/FD65BI507M04.OR.html,https://media.kenzo.com/b2cprd/FD65BI507M04.OR_P_02.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FD65BI507M04.OR_P_01.jpg?twic=v1/cover=4:5/resize=706,$445,,,,,c-accessories.html
c-accessories,'Rue Vivienne' miniature leather bag with strap,FD62SA116L02.99,https://www.kenzo.com/en-us/rue-vivienne-miniature-leather-bag-with-strap/FD62SA116L02.99.html,https://media.kenzo.com/b2cprd/FD62SA116L02.99_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FD62SA116L02.99_P_02.jpg?twic=v1/cover=4:5/resize=706,$900,$540,,,,c-accessories.html
c-accessories,'KENZOGRAM' backpack,FD65SA503FW1.99,https://www.kenzo.com/en-us/kenzogram-backpack/FD65SA503FW1.99.html,https://media.kenzo.com/b2cprd/FD65SA503FW1.99_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FD65SA503FW1.99_P_02.jpg?twic=v1/cover=4:5/resize=706,$470,,,,,c-accessories.html
c-accessories,'KENZOGRAM' bucket hat,FD65AC504FW1.99,https://www.kenzo.com/en-us/kenzogram-bucket-hat/FD65AC504FW1.99.html,https://media.kenzo.com/b2cprd/FD65AC504FW1.99_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FD65AC504FW1.99_P_02.jpg?twic=v1/cover=4:5/resize=706,$170,,,,,c-accessories.html
c-accessories,'KENZO Paris' large pouch,FD65PM502FW1.99,https://www.kenzo.com/en-us/kenzo-paris-large-pouch/FD65PM502FW1.99.html,https://media.kenzo.com/b2cprd/FD65PM502FW1.99_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FD65PM502FW1.99_P_02.jpg?twic=v1/cover=4:5/resize=706,$205,,,,,c-accessories.html
c-accessories,'KENZO 18' medium Hobo bag,FD62SA235B01.99,https://www.kenzo.com/en-us/kenzo-18-medium-hobo-bag/FD62SA235B01.99.html,https://media.kenzo.com/b2cprd/FD62SA235B01.99_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FD62SA235B01.99_P_02.jpg?twic=v1/cover=4:5/resize=706,$840,$504,,,,c-accessories.html
c-accessories,'Rue Vivienne' small bag with strap,FD62SA126B01.99,https://www.kenzo.com/en-us/rue-vivienne-small-bag-with-strap/FD62SA126B01.99.html,https://media.kenzo.com/b2cprd/FD62SA126B01.99_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FD62SA126B01.99_P_02.jpg?twic=v1/cover=4:5/resize=706,"$1,140",$684,,,,c-accessories.html
c-accessories,'KENZO 18' shoulder bag,FD62SA228B01.99,https://www.kenzo.com/en-us/kenzo-18-shoulder-bag/FD62SA228B01.99.html,https://media.kenzo.com/b2cprd/FD62SA228B01.99_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FD62SA228B01.99_P_02.jpg?twic=v1/cover=4:5/resize=706,$780,$468,,,,c-accessories.html
c-accessories,'KENZO Jungle' phone shoulder bag,FD55PM208F30.99,https://www.kenzo.com/en-us/kenzo-jungle-phone-shoulder-bag/FD55PM208F30.99.html,https://media.kenzo.com/b2cprd/FD55PM208F30.99_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FD55PM208F30.99_P_02.jpg?twic=v1/cover=4:5/resize=706,$230,,,,,c-accessories.html
c-accessories,'KENZO Jungle' belt bag,FD65SA217F30.99,https://www.kenzo.com/en-us/kenzo-jungle-belt-bag/FD65SA217F30.99.html,https://media.kenzo.com/b2cprd/FD65SA217F30.99_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FD65SA217F30.99_P_02.jpg?twic=v1/cover=4:5/resize=706,$350,,,,,c-accessories.html
c-accessories,'KENZO Boke' leather shoulder bag,FD62SA415L03.99,https://www.kenzo.com/en-us/kenzo-boke-leather-shoulder-bag/FD62SA415L03.99.html,https://media.kenzo.com/b2cprd/FD62SA415L03.99_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FD62SA415L03.99_P_02.jpg?twic=v1/cover=4:5/resize=706,$720,,,,,c-accessories.html
c-accessories,'Rue Vivienne' small bag with strap,FD62SA126L02.99,https://www.kenzo.com/en-us/rue-vivienne-small-bag-with-strap/FD62SA126L02.99.html,https://media.kenzo.com/b2cprd/FD62SA126L02.99_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FD62SA126L02.99_F_01.jpg?twic=v1/cover=4:5/resize=706,"$1,260",$756,,,,c-accessories.html
c-accessories,'KENZO Rue Vivienne' large leather bag with strap,FD62SA136L02.99,https://www.kenzo.com/en-us/kenzo-rue-vivienne-large-leather-bag-with-strap/FD62SA136L02.99.html,https://media.kenzo.com/b2cprd/FD62SA136L02.99_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FD62SA136L02.99_F_01.jpg?twic=v1/cover=4:5/resize=706,"$1,740","$1,044",,,,c-accessories.html
c-accessories,'Varsity Jungle' baseball cap,FD65AC601FF4.99,https://www.kenzo.com/en-us/varsity-jungle-baseball-cap/FD65AC601FF4.99.html,https://media.kenzo.com/b2cprd/FD65AC601FF4.99_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FD65AC601FF4.99_F_01.jpg?twic=v1/cover=4:5/resize=706,$145,$87,,,For you,c-accessories.html
c-accessories,Large 'Varsity Jungle' clutch,FD65PM602FF2.99,https://www.kenzo.com/en-us/large-varsity-jungle-clutch/FD65PM602FF2.99.html,https://media.kenzo.com/b2cprd/FD65PM602FF2.99_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FD65PM602FF2.99_P_02.jpg?twic=v1/cover=4:5/resize=706,$180,$108,,,For you,c-accessories.html
c-accessories,'KENZO Utility' cotton cap,FE58AC511FE2.75,https://www.kenzo.com/en-us/kenzo-utility-cotton-cap/FE58AC511FE2.75.html,https://media.kenzo.com/b2cprd/FE58AC511FE2.75_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE58AC511FE2.75_P_02.jpg?twic=v1/cover=4:5/resize=706,$170,,,"off white, deep sea blue",,c-accessories.html
c-accessories,Reversible 'KENZO Graphy' bucket hat,FD65AC104F31.99,https://www.kenzo.com/en-us/reversible-kenzo-graphy-bucket-hat/FD65AC104F31.99.html,https://media.kenzo.com/b2cprd/FD65AC104F31.99_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FD65AC104F31.99_F_05.jpg?twic=v1/cover=4:5/resize=706,$170,,,,,c-accessories.html
c-accessories,'KENZO Box' socks,FC68SM130KSB.01,https://www.kenzo.com/en-us/kenzo-box-socks/FC68SM130KSB.01.html,https://media.kenzo.com/b2cprd/FC68SM130KSB.01_P_01.jpg?twic=v1/cover=4:5/resize=706,,$70,$42,,"white, faded pink, black",,c-accessories.html
c-accessories,KENZO-PACE trainers for men,FD65SN070F65.59,https://www.kenzo.com/en-us/kenzo-pace-trainers-for-men/FD65SN070F65.59.html,https://media.kenzo.com/b2cprd/FD65SN070F65.59_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FD65SN070F65.59_H_01.jpg?twic=v1/cover=4:5/resize=706,$470,,,,,c-accessories.html
c-accessories,'KENZO Box' socks,FC68SM130KSB.99,https://www.kenzo.com/en-us/kenzo-box-socks/FC68SM130KSB.99.html,https://media.kenzo.com/b2cprd/FC68SM130KSB.99_P_01.jpg?twic=v1/cover=4:5/resize=706,,$70,,,"white, faded pink, black",,c-accessories.html
c-accessories,'KENZO Utility' cotton cap,FE58AC511FE2.02,https://www.kenzo.com/en-us/kenzo-utility-cotton-cap/FE58AC511FE2.02.html,https://media.kenzo.com/b2cprd/FE58AC511FE2.02_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE58AC511FE2.02_P_02.jpg?twic=v1/cover=4:5/resize=706,$170,,,"off white, deep sea blue",,c-accessories.html
c-accessories,'KENZO Box' socks,FC68SM130KSB.34,https://www.kenzo.com/en-us/kenzo-box-socks/FC68SM130KSB.34.html,https://media.kenzo.com/b2cprd/FC68SM130KSB.34_P_01.jpg?twic=v1/cover=4:5/resize=706,,$70,$42,,"white, faded pink, black",,c-accessories.html
c-accessories,KENZO-PACE trainers for women,FD62SN070F65.59,https://www.kenzo.com/en-us/kenzo-pace-trainers-for-women/FD62SN070F65.59.html,https://media.kenzo.com/b2cprd/FD62SN070F65.59_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FD62SN070F65.59_F_01.jpg?twic=v1/cover=4:5/resize=706,$470,,,,,c-accessories.html
c-accessories,'KENZO Tag' cotton sun hat,FE58AC714F32.99,https://www.kenzo.com/en-us/kenzo-tag-cotton-sun-hat/FE58AC714F32.99.html,https://media.kenzo.com/b2cprd/FE58AC714F32.99_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE58AC714F32.99_H_01.jpg?twic=v1/cover=4:5/resize=706,$170,,,,,c-accessories.html
c-accessories,'KENZO Varsity' cotton bucket hat,FE58AC604F41.99,https://www.kenzo.com/en-us/kenzo-varsity-cotton-bucket-hat/FE58AC604F41.99.html,https://media.kenzo.com/b2cprd/FE58AC604F41.99_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE58AC604F41.99_P_02.jpg?twic=v1/cover=4:5/resize=706,$170,$102,,,,c-accessories.html
c-accessories,Small 'KENZO Utility' canvas tote bag,FE58SA910FE1.75,https://www.kenzo.com/en-us/small-kenzo-utility-canvas-tote-bag/FE58SA910FE1.75.html,https://media.kenzo.com/b2cprd/FE58SA910FE1.75_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE58SA910FE1.75_P_02.jpg?twic=v1/cover=4:5/resize=706,$325,,,,,c-accessories.html
c-accessories,'KENZO Tag' cotton socks,FE58SU200KSA.93,https://www.kenzo.com/en-us/kenzo-tag-cotton-socks/FE58SU200KSA.93.html,https://media.kenzo.com/b2cprd/FE58SU200KSA.93_P_01.jpg?twic=v1/cover=4:5/resize=706,,$95,$57,,"pale grey, black",,c-accessories.html
c-accessories,'KENZO Tag' cotton socks,FE58SU200KSA.99J,https://www.kenzo.com/en-us/kenzo-tag-cotton-socks/FE58SU200KSA.99J.html,https://media.kenzo.com/b2cprd/FE58SU200KSA.99J_P_01.jpg?twic=v1/cover=4:5/resize=706,,$95,$57,,"pale grey, black",,c-accessories.html
c-accessories,'Boke Flower' leather reversible belt,FD65CE033L25.99,https://www.kenzo.com/en-us/boke-flower-leather-reversible-belt/FD65CE033L25.99.html,https://media.kenzo.com/b2cprd/FD65CE033L25.99_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FD65CE033L25.99_F_05.jpg?twic=v1/cover=4:5/resize=706,$230,,,"black, black",,c-accessories.html
c-accessories,'Boke Flower' leather reversible belt,FD65CE033L25.99A,https://www.kenzo.com/en-us/boke-flower-leather-reversible-belt/FD65CE033L25.99A.html,https://media.kenzo.com/b2cprd/FD65CE033L25.99A_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FD65CE033L25.99A_P_02.jpg?twic=v1/cover=4:5/resize=706,$230,,,"black, black",,c-accessories.html
c-accessories,Reversible 'Boke Flower' leather belt,FD65CE026L25.99,https://www.kenzo.com/en-us/reversible-boke-flower-leather-belt/FD65CE026L25.99.html,https://media.kenzo.com/b2cprd/FD65CE026L25.99_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FD65CE026L25.99_P_02.jpg?twic=v1/cover=4:5/resize=706,$265,,,,,c-accessories.html
c-accessories,'KENZO Graphy' baseball cap,FD65AC101F31.99,https://www.kenzo.com/en-us/kenzo-graphy-baseball-cap/FD65AC101F31.99.html,https://media.kenzo.com/b2cprd/FD65AC101F31.99_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FD65AC101F31.99_H_01.jpg?twic=v1/cover=4:5/resize=706,$145,,,,,c-accessories.html
c-accessories,'KENZOGRAM' belt bag,FD65SA507FW1.99,https://www.kenzo.com/en-us/kenzogram-belt-bag/FD65SA507FW1.99.html,https://media.kenzo.com/b2cprd/FD65SA507FW1.99_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FD65SA507FW1.99_P_02.jpg?twic=v1/cover=4:5/resize=706,$350,,,,,c-accessories.html
